,fe,subject,pval,pval_orig,shuffled,network
0,-lt,1,0.01830600820076985,0.00894960400926526,shuffled,language
1,-lt,1,0.5381444916115865,0.5022681921708141,shuffled,language
2,-lt,1,5.2338271695739356e-08,1.9544355746487224e-09,shuffled,language
3,-lt,1,2.082111250737654e-05,4.54065387543798e-06,shuffled,language
4,-lt,1,0.0477912561278189,0.02973678159064287,shuffled,language
5,-lt,1,1.0002502567460257e-06,8.417616802509698e-08,shuffled,language
6,-lt,1,0.0010026874892362385,0.00033422916307874616,shuffled,language
7,-lt,1,0.9716027498650085,0.9716027498650085,shuffled,language
8,-lt,1,0.0018984828928110802,0.0007593931571244321,shuffled,language
9,-lt,1,1.2488280211295588e-05,1.942621366201536e-06,shuffled,language
10,-lt,1,0.006093360008245575,0.0027081600036647,shuffled,language
11,-lt,1,0.19919187139749467,0.17263295521116206,shuffled,language
12,-lt,1,0.067526978194465,0.04351738594754411,shuffled,language
13,-lt,1,0.0003463818095109099,9.236848253624265e-05,shuffled,language
14,-lt,1,0.007221882926917169,0.0033702120325613456,shuffled,language
15,-lt,1,0.0018278911741430527,0.0006905366657873755,shuffled,language
16,-lt,1,0.15481535915725345,0.12729262864040838,shuffled,language
17,-lt,1,0.5509405919814702,0.5264543434489604,shuffled,language
18,-lt,1,1.0002502567460257e-06,1.1113891741622509e-07,shuffled,language
19,-lt,1,0.17214020956894385,0.14536284363599705,shuffled,language
20,-lt,1,0.2585598069202442,0.22983093948466154,shuffled,language
21,-lt,1,0.02635294141603538,0.014640523008908545,shuffled,language
22,-lt,1,0.00046347666277179366,0.00013389325813407371,shuffled,language
23,-lt,1,5.2338271695739356e-08,2.326145408699527e-09,shuffled,language
24,-lt,1,0.0015191556511043632,0.0005401442315037736,shuffled,language
25,-lt,1,1.2904989549737152e-05,2.294220364397716e-06,shuffled,language
26,-lt,1,1.0002502567460257e-06,9.075925628882627e-08,shuffled,language
27,-lt,1,0.962794077930064,0.9413986539760626,shuffled,language
28,-lt,1,2.082111250737654e-05,4.62691389052812e-06,shuffled,language
29,-lt,1,5.364090737323429e-06,7.152120983097905e-07,shuffled,language
30,-lt,1,0.0929500980333745,0.07033511212769102,shuffled,language
31,-lt,1,0.07426030181973613,0.050659664535151805,shuffled,language
32,-lt,1,0.0008464706601918542,0.00026334642761524353,shuffled,language
33,-lt,1,0.00019628379647628237,4.7980483583091246e-05,shuffled,language
34,-lt,1,0.07426030181973613,0.05115709680915156,shuffled,language
35,-lt,1,0.03912993175681717,0.02260840501504992,shuffled,language
36,-lt,1,0.02430876228102788,0.012964673216548202,shuffled,language
37,-lt,1,0.005119581033919747,0.002161600880988338,shuffled,language
38,-lt,1,0.02364700082913614,0.012086244868225137,shuffled,language
39,-lt,1,0.08869235889538718,0.06504106318995061,shuffled,language
40,-lt,1,0.10308892382311388,0.0824711390584911,shuffled,language
41,-lt,1,0.0929500980333745,0.07229452069262461,shuffled,language
42,-lt,1,0.08257834983378155,0.05872238210402243,shuffled,language
43,-lt,1,0.28120149044195597,0.256205802402671,shuffled,language
44,-lt,1,0.03928441134949267,0.0235706468096956,shuffled,language
45,-lt,2,0.00668084503024287,0.00222694834341429,shuffled,language
46,-lt,2,0.017660567365915363,0.017660567365915363,shuffled,language
47,-lt,2,0.013796214862262677,0.009197476574841785,shuffled,language
48,-lt,3,0.8900556106603215,0.8900556106603215,shuffled,language
49,-lt,3,1.4859599440731744e-05,2.9719198881463487e-06,shuffled,language
50,-lt,3,9.582043089468597e-05,3.832817235787439e-05,shuffled,language
51,-lt,3,0.0005105742197244647,0.0004084593757795718,shuffled,language
52,-lt,3,0.0005105742197244647,0.0003781667611555982,shuffled,language
53,-lt,4,4.964062326158498e-05,7.637018963320766e-06,shuffled,language
54,-lt,4,0.06225592305760994,0.038311337266221504,shuffled,language
55,-lt,4,0.09702642637031833,0.06717214133329731,shuffled,language
56,-lt,4,1.1782792251351125e-06,9.063686347193174e-08,shuffled,language
57,-lt,4,0.0008226523904476743,0.00025312381244543825,shuffled,language
58,-lt,4,0.03667036996312082,0.019745583826295824,shuffled,language
59,-lt,4,0.001546390962349686,0.0005947657547498792,shuffled,language
60,-lt,4,0.0002724536908776576,6.287392866407483e-05,shuffled,language
61,-lt,4,0.16364840865987632,0.12588339127682793,shuffled,language
62,-lt,4,0.002519745256053161,0.0011629593489476129,shuffled,language
63,-lt,4,0.9908787973736841,0.9908787973736841,shuffled,language
64,-lt,4,0.8938125656771891,0.82505775293279,shuffled,language
65,-lt,4,0.18984443439025203,0.16063759833021324,shuffled,language
66,-lt,5,0.03463481111842281,0.03463481111842281,shuffled,language
67,-lt,5,6.869011146706845e-06,3.4345055733534225e-06,shuffled,language
68,-sp,1,0.0019956363321683443,0.0007517912230748205,shuffled,language
69,-sp,1,0.5983807328028535,0.5789906822513536,shuffled,language
70,-sp,1,2.9232187963301127e-08,1.2992083539244945e-09,shuffled,language
71,-sp,1,2.7205609441012878e-05,4.231983690824225e-06,shuffled,language
72,-sp,1,0.04600018615919618,0.030666790772797457,shuffled,language
73,-sp,1,1.8475117861420487e-07,1.231674524094699e-08,shuffled,language
74,-sp,1,0.002638942192110812,0.0011142200366690096,shuffled,language
75,-sp,1,0.975529397338096,0.975529397338096,shuffled,language
76,-sp,1,0.0008510860645698691,0.00026478233119951484,shuffled,language
77,-sp,1,2.9462316900940425e-06,3.92830892012539e-07,shuffled,language
78,-sp,1,0.004694910962711771,0.0020866270945385647,shuffled,language
79,-sp,1,0.15381892903078015,0.12989154007043657,shuffled,language
80,-sp,1,0.029312888412631403,0.01823913056785954,shuffled,language
81,-sp,1,0.0012313369197322179,0.00041044563991073926,shuffled,language
82,-sp,1,0.016852327035351857,0.008987907752187657,shuffled,language
83,-sp,1,0.0019956363321683443,0.0007539070588191523,shuffled,language
84,-sp,1,0.18684593546100794,0.1619331440662069,shuffled,language
85,-sp,1,0.5983807328028535,0.5850833831850124,shuffled,language
86,-sp,1,1.2161435356920388e-06,1.3512705952133765e-07,shuffled,language
87,-sp,1,0.24070791738671538,0.2139625932326359,shuffled,language
88,-sp,1,0.5153406692290156,0.4695326097419919,shuffled,language
89,-sp,1,0.010398468199254097,0.0053147726351743165,shuffled,language
90,-sp,1,0.0007503484417271484,0.0002167673276100651,shuffled,language
91,-sp,1,4.540808208866063e-09,1.009068490859125e-10,shuffled,language
92,-sp,1,3.4640511077014856e-05,8.467680485492521e-06,shuffled,language
93,-sp,1,3.440942616628436e-05,7.470249559122281e-06,shuffled,language
94,-sp,1,6.725476461367091e-07,5.97820129899297e-08,shuffled,language
95,-sp,1,0.5321867893966368,0.4967076701035277,shuffled,language
96,-sp,1,2.9973189436603634e-05,5.328567010951757e-06,shuffled,language
97,-sp,1,3.440942616628436e-05,7.646539148063191e-06,shuffled,language
98,-sp,1,0.10732052967294343,0.07870172176015852,shuffled,language
99,-sp,1,0.03696416504159967,0.02382135080458645,shuffled,language
100,-sp,1,0.0025904634313206705,0.0010361853725282682,shuffled,language
101,-sp,1,0.0004776508087620592,0.0001273735490032158,shuffled,language
102,-sp,1,0.06132956428606142,0.042249255397064533,shuffled,language
103,-sp,1,0.01918462632642557,0.010778513989817162,shuffled,language
104,-sp,1,0.010302083785570543,0.005036574295167821,shuffled,language
105,-sp,1,0.005712846474833276,0.002665995021588862,shuffled,language
106,-sp,1,0.01918462632642557,0.011084450766379218,shuffled,language
107,-sp,1,0.08962037203051643,0.06373004233281168,shuffled,language
108,-sp,1,0.13571905718355037,0.11159122479536364,shuffled,language
109,-sp,1,0.1298583607966227,0.10264581174994637,shuffled,language
110,-sp,1,0.12007493345315601,0.09072328305349565,shuffled,language
111,-sp,1,0.1298583607966227,0.10388668863729815,shuffled,language
112,-sp,1,0.02034228831078532,0.012205372986471192,shuffled,language
113,-sp,2,0.010892470693236055,0.008226787699662765,shuffled,language
114,-sp,2,0.010892470693236055,0.010892470693236055,shuffled,language
115,-sp,2,0.010892470693236055,0.009929363598528897,shuffled,language
116,-sp,3,0.459733427363562,0.459733427363562,shuffled,language
117,-sp,3,4.487980895162467e-06,8.975961790324933e-07,shuffled,language
118,-sp,3,6.886706327588458e-05,2.754682531035383e-05,shuffled,language
119,-sp,3,0.0010593243549630506,0.0008474594839704405,shuffled,language
120,-sp,3,0.00019359876470726435,0.0001161592588243586,shuffled,language
121,-sp,4,0.0011187914012436761,0.00017212175403748863,shuffled,language
122,-sp,4,0.01789849542506292,0.009637651382726186,shuffled,language
123,-sp,4,0.08525318011850198,0.05902143238973215,shuffled,language
124,-sp,4,1.6146492359081846e-06,1.2420378737755267e-07,shuffled,language
125,-sp,4,0.0011801076027891809,0.0003631100316274403,shuffled,language
126,-sp,4,0.09453028547896437,0.07271560421458798,shuffled,language
127,-sp,4,0.0011801076027891809,0.0003426946718152351,shuffled,language
128,-sp,4,0.0027141091399487203,0.0012526657568994095,shuffled,language
129,-sp,4,0.5472989094616816,0.46309907723680743,shuffled,language
130,-sp,4,0.0020442143043097995,0.0007862362708883845,shuffled,language
131,-sp,4,0.9760093483631872,0.9760093483631872,shuffled,language
132,-sp,4,0.8610235163903286,0.7947909382064572,shuffled,language
133,-sp,4,0.08022292105034666,0.049367951415597945,shuffled,language
134,-sp,5,0.07995977964815823,0.07995977964815823,shuffled,language
135,-sp,5,4.288341818601954e-05,2.144170909300977e-05,shuffled,language
136,-mp,1,0.008860125228461482,0.004331616778358947,shuffled,language
137,-mp,1,0.3139585749249473,0.3000048604838385,shuffled,language
138,-mp,1,2.1027995511122266e-08,9.345775782721006e-10,shuffled,language
139,-mp,1,1.3084835109781204e-05,2.6169670219562407e-06,shuffled,language
140,-mp,1,0.04557660959198774,0.02940084851269013,shuffled,language
141,-mp,1,1.8574206233181074e-07,1.65104055406054e-08,shuffled,language
142,-mp,1,0.0004905998405353448,0.0001417288428213218,shuffled,language
143,-mp,1,0.8900318280930571,0.8900318280930571,shuffled,language
144,-mp,1,0.001527287761220063,0.000606146390241053,shuffled,language
145,-mp,1,4.186846627384297e-06,6.512872531486684e-07,shuffled,language
146,-mp,1,0.005906519479464803,0.002756375757083575,shuffled,language
147,-mp,1,0.18683328532076163,0.16607403139623256,shuffled,language
148,-mp,1,0.037533155709147586,0.023353963552358498,shuffled,language
149,-mp,1,0.0015051282634972502,0.0005351567159101334,shuffled,language
150,-mp,1,0.0022823937182703358,0.0009652442607320976,shuffled,language
151,-mp,1,0.001527287761220063,0.0006109151044880252,shuffled,language
152,-mp,1,0.18043866052719315,0.14836067643346992,shuffled,language
153,-mp,1,0.3041388423552856,0.2838629195315999,shuffled,language
154,-mp,1,3.402636021361243e-07,3.780706690401381e-08,shuffled,language
155,-mp,1,0.18608014715133986,0.16126946086449456,shuffled,language
156,-mp,1,0.2889376649684962,0.26325431697129653,shuffled,language
157,-mp,1,0.01607318222867573,0.008572363855293723,shuffled,language
158,-mp,1,0.0005548439212700448,0.00017261810883956947,shuffled,language
159,-mp,1,1.7103701960697482e-08,3.800822657932774e-10,shuffled,language
160,-mp,1,0.0003357583735610273,8.953556628294061e-05,shuffled,language
161,-mp,1,1.0739821329293363e-05,1.9093015696521533e-06,shuffled,language
162,-mp,1,1.8574206233181074e-07,1.274072911224871e-08,shuffled,language
163,-mp,1,0.7799879604830651,0.7626548946945525,shuffled,language
164,-mp,1,1.5711159381700287e-05,3.4913687514889527e-06,shuffled,language
165,-mp,1,3.939552583908694e-06,5.252736778544925e-07,shuffled,language
166,-mp,1,0.06895048114459841,0.052095919087029915,shuffled,language
167,-mp,1,0.04557660959198774,0.030384406394658493,shuffled,language
168,-mp,1,0.0006017387220377462,0.00020057957401258206,shuffled,language
169,-mp,1,5.612780452508151e-05,1.3720129995019925e-05,shuffled,language
170,-mp,1,0.056306685088500126,0.03878904972763342,shuffled,language
171,-mp,1,0.03126101074923746,0.018061917321781643,shuffled,language
172,-mp,1,0.01778805623827382,0.009882253465707678,shuffled,language
173,-mp,1,0.0022823937182703358,0.0010143972081201492,shuffled,language
174,-mp,1,0.015124586452810618,0.007730344186992094,shuffled,language
175,-mp,1,0.06415866908965355,0.046748186452581414,shuffled,language
176,-mp,1,0.1091025919093759,0.08728207352750073,shuffled,language
177,-mp,1,0.09454381868009662,0.0735340811956307,shuffled,language
178,-mp,1,0.06415866908965355,0.047049690665745936,shuffled,language
179,-mp,1,0.18165454630080585,0.15339717243179163,shuffled,language
180,-mp,1,0.036301957455222425,0.021781174473133453,shuffled,language
181,-mp,2,0.0048662735133750135,0.0016220911711250043,shuffled,language
182,-mp,2,0.024482091959645735,0.024482091959645735,shuffled,language
183,-mp,2,0.01655430993126829,0.011036206620845528,shuffled,language
184,-mp,3,0.5562957675892988,0.5562957675892988,shuffled,language
185,-mp,3,3.0715998677475663e-06,6.143199735495133e-07,shuffled,language
186,-mp,3,4.1472562279210814e-05,1.6589024911684325e-05,shuffled,language
187,-mp,3,0.0002855137151162335,0.0002284109720929868,shuffled,language
188,-mp,3,0.0002855137151162335,0.00019237386685621224,shuffled,language
189,-mp,4,5.893579039021119e-05,9.067044675417106e-06,shuffled,language
190,-mp,4,0.05541631927525359,0.03410235032323298,shuffled,language
191,-mp,4,0.05541631927525359,0.03132064340833612,shuffled,language
192,-mp,4,6.83271750639957e-07,5.2559365433842846e-08,shuffled,language
193,-mp,4,0.00024507435352919113,5.655562004519796e-05,shuffled,language
194,-mp,4,0.05821783000496665,0.04030465154189999,shuffled,language
195,-mp,4,0.0003397918951469026,0.00012279399360239128,shuffled,language
196,-mp,4,0.0003397918951469026,0.00013068919044111638,shuffled,language
197,-mp,4,0.15372140847080637,0.13007196101375923,shuffled,language
198,-mp,4,0.00161079158993543,0.0007434422722778909,shuffled,language
199,-mp,4,0.9925470748823255,0.9925470748823255,shuffled,language
200,-mp,4,0.8148444465102312,0.7521641044709827,shuffled,language
201,-mp,4,0.09543827022268929,0.0734140540174533,shuffled,language
202,-mp,5,0.02367514212941131,0.02367514212941131,shuffled,language
203,-mp,5,3.8052607615203007e-06,1.9026303807601503e-06,shuffled,language
204,-lt,1,0.032756070463598075,0.018197816924221153,contig,language
205,-lt,1,0.9752144184255093,0.9053596855819801,contig,language
206,-lt,1,0.00011304532526404373,1.2560591696004859e-05,contig,language
207,-lt,1,0.0002307278914699376,4.614557829398752e-05,contig,language
208,-lt,1,0.02716759214940732,0.013885658209697074,contig,language
209,-lt,1,3.245954991693412e-05,2.1639699944622747e-06,contig,language
210,-lt,1,0.03814863579001889,0.023736928936011755,contig,language
211,-lt,1,0.9752144184255093,0.9535429869049424,contig,language
212,-lt,1,0.002144120963362144,0.0005717655902299051,contig,language
213,-lt,1,4.721852977819081e-05,4.197202646950295e-06,contig,language
214,-lt,1,0.02375827834346335,0.011615158301248749,contig,language
215,-lt,1,0.22655120639771373,0.1459996663451933,contig,language
216,-lt,1,0.5456274454486728,0.43650195635893824,contig,language
217,-lt,1,0.009680583881447024,0.0036571094663244313,contig,language
218,-lt,1,0.019503317927394685,0.00910154836611752,contig,language
219,-lt,1,0.037567363086675284,0.022428841777472595,contig,language
220,-lt,1,0.3137441538777021,0.2161348615601948,contig,language
221,-lt,1,0.9445927265775295,0.797656080221025,contig,language
222,-lt,1,0.0002307278914699376,4.414392592484842e-05,contig,language
223,-lt,1,0.9752144184255093,0.8978077129211937,contig,language
224,-lt,1,0.9445927265775295,0.7767234860764197,contig,language
225,-lt,1,0.46567092930777937,0.3414920148257049,contig,language
226,-lt,1,0.0022857986156262313,0.0006603418222920224,contig,language
227,-lt,1,1.4183248311506107e-06,3.151832958112468e-08,contig,language
228,-lt,1,0.0016437242556702322,0.0003753105845902689,contig,language
229,-lt,1,0.0002307278914699376,3.987635331027562e-05,contig,language
230,-lt,1,1.7579173986329544e-05,7.812966216146465e-07,contig,language
231,-lt,1,0.9752144184255093,0.9346666787956113,contig,language
232,-lt,1,0.0016437242556702322,0.0004017992624971679,contig,language
233,-lt,1,0.0001876255567532657,2.5016740900435423e-05,contig,language
234,-lt,1,0.36483072548358286,0.2594351825661034,contig,language
235,-lt,1,0.009955774672319015,0.003982309868927606,contig,language
236,-lt,1,0.008106747155519612,0.0028823989886291954,contig,language
237,-lt,1,0.005860021594356597,0.001953340531452199,contig,language
238,-lt,1,0.037567363086675284,0.02254041785200517,contig,language
239,-lt,1,0.0041384769637819695,0.001287526166509946,contig,language
240,-lt,1,0.010886409138519538,0.004838404061564239,contig,language
241,-lt,1,0.010886409138519538,0.004795106858020844,contig,language
242,-lt,1,0.03257462870342566,0.017373135308493683,contig,language
243,-lt,1,0.2649855589857828,0.17665703932385518,contig,language
244,-lt,1,0.5456274454486728,0.43343677920177426,contig,language
245,-lt,1,0.9752144184255093,0.8986521835502306,contig,language
246,-lt,1,0.9752144184255093,0.9201895613158324,contig,language
247,-lt,1,0.9912524994507096,0.9912524994507096,contig,language
248,-lt,1,0.4691807373920245,0.3544921126961963,contig,language
249,-lt,2,0.025394330055690535,0.008464776685230178,contig,language
250,-lt,2,0.06114357039368275,0.06114357039368275,contig,language
251,-lt,2,0.026807113463543163,0.017871408975695443,contig,language
252,-lt,3,0.9853844889969373,0.9853844889969373,contig,language
253,-lt,3,7.390077135127815e-05,1.478015427025563e-05,contig,language
254,-lt,3,0.0007346735462852518,0.0002938694185141007,contig,language
255,-lt,3,0.002656751026539832,0.0015940506159238992,contig,language
256,-lt,3,0.020561057027042348,0.01644884562163388,contig,language
257,-lt,4,0.0022593620362585803,0.0008689853985609923,contig,language
258,-lt,4,0.04443985537519691,0.023929152894336794,contig,language
259,-lt,4,0.2928909934171031,0.24783084058370264,contig,language
260,-lt,4,1.6847206672148351e-06,1.2959389747806424e-07,contig,language
261,-lt,4,0.002019614777981942,0.0006214199316867514,contig,language
262,-lt,4,0.11793327581895884,0.07257432358089774,contig,language
263,-lt,4,0.0011745928688451101,0.00027105989281041006,contig,language
264,-lt,4,0.0005059692558255668,7.784142397316411e-05,contig,language
265,-lt,4,0.17241250006036063,0.11936250004178812,contig,language
266,-lt,4,0.016227684233010683,0.0074897004152357,contig,language
267,-lt,4,0.9071741026538753,0.9071741026538753,contig,language
268,-lt,4,0.8861290578219909,0.8179652841433763,contig,language
269,-lt,4,0.2928909934171031,0.23085951535416416,contig,language
270,-lt,5,0.2206350244799427,0.2206350244799427,contig,language
271,-lt,5,8.354862586152312e-06,4.177431293076156e-06,contig,language
272,-sp,1,0.01135978145045479,0.005806110519121337,contig,language
273,-sp,1,0.9604079568968961,0.902261822997979,contig,language
274,-sp,1,5.1766532206685615e-06,6.902204294224749e-07,contig,language
275,-sp,1,9.319388577557148e-05,1.8638777155114296e-05,contig,language
276,-sp,1,0.02671330534295616,0.015434354198152447,contig,language
277,-sp,1,1.7816630836072922e-06,1.1877753890715282e-07,contig,language
278,-sp,1,0.021029272097506168,0.011682928943058982,contig,language
279,-sp,1,0.9604079568968961,0.9177231588125895,contig,language
280,-sp,1,0.0006052983117487774,0.00017486395672742456,contig,language
281,-sp,1,3.2360107160820617e-06,2.909741555191474e-07,contig,language
282,-sp,1,0.004863156909357761,0.0019452627637431047,contig,language
283,-sp,1,0.2167245240607414,0.1589313176445437,contig,language
284,-sp,1,0.07610680484629098,0.04982591089020785,contig,language
285,-sp,1,0.004981903438662352,0.002103470340768549,contig,language
286,-sp,1,0.009677519454835982,0.004731231733475369,contig,language
287,-sp,1,0.01170288043923901,0.006241536234260806,contig,language
288,-sp,1,0.45103964662818175,0.3708548205609494,contig,language
289,-sp,1,0.8903512072916924,0.7914232953703932,contig,language
290,-sp,1,1.8636308485702856e-05,2.8989813199982218e-06,contig,language
291,-sp,1,0.9384166634620703,0.8550018489321084,contig,language
292,-sp,1,0.7607347494148475,0.6423982328392046,contig,language
293,-sp,1,0.07610680484629098,0.05073786989752732,contig,language
294,-sp,1,0.003184086607275769,0.001202877162748624,contig,language
295,-sp,1,1.4528368532392058e-08,3.2285263405315683e-10,contig,language
296,-sp,1,7.055333700040244e-05,1.254281546673821e-05,contig,language
297,-sp,1,3.2360107160820617e-06,3.595567462313402e-07,contig,language
298,-sp,1,4.339753198504071e-07,1.9287791993351427e-08,contig,language
299,-sp,1,0.9898474045052371,0.9741485880793949,contig,language
300,-sp,1,0.00047413157321994957,0.00010536257182665546,contig,language
301,-sp,1,0.0005757224972257271,0.0001535259992601939,contig,language
302,-sp,1,0.3819929850216615,0.2971056550168478,contig,language
303,-sp,1,0.0009931230767013205,0.00035311042727158065,contig,language
304,-sp,1,0.007833789672206297,0.003497487972781635,contig,language
305,-sp,1,0.0008813809035734073,0.0002742073922228378,contig,language
306,-sp,1,0.02965333700289097,0.01779200220173458,contig,language
307,-sp,1,0.0005757224972257271,0.00014589981730035454,contig,language
308,-sp,1,0.0009507882832528291,0.00031692942775094304,contig,language
309,-sp,1,0.007833789672206297,0.003655768513696272,contig,language
310,-sp,1,0.07610680484629098,0.050716259081210906,contig,language
311,-sp,1,0.07614499329664806,0.052455439826579776,contig,language
312,-sp,1,0.4018643317054049,0.32149146536432394,contig,language
313,-sp,1,0.8516085253410586,0.7380607219622508,contig,language
314,-sp,1,0.3536118665424728,0.267173410276535,contig,language
315,-sp,1,0.9898474045052371,0.9898474045052371,contig,language
316,-sp,1,0.10663459802329292,0.07582904748323052,contig,language
317,-sp,2,0.01393762984884794,0.009291753232565293,contig,language
318,-sp,2,0.06019213063979133,0.06019213063979133,contig,language
319,-sp,2,0.01393762984884794,0.007426116336956517,contig,language
320,-sp,3,0.9483504058965161,0.9483504058965161,contig,language
321,-sp,3,1.6934539186383886e-05,3.3869078372767774e-06,contig,language
322,-sp,3,0.00034616487839315773,0.0001384659513572631,contig,language
323,-sp,3,0.0006162265727690967,0.000369735943661458,contig,language
324,-sp,3,0.007075034331170389,0.0056600274649363114,contig,language
325,-sp,4,0.002718632194826444,0.00104562776724094,contig,language
326,-sp,4,0.00850593280955169,0.003925815142870011,contig,language
327,-sp,4,0.17062380162278934,0.10499926253710114,contig,language
328,-sp,4,3.290977079722159e-06,2.531520830555507e-07,contig,language
329,-sp,4,0.001069117795949011,0.0003289593218304649,contig,language
330,-sp,4,0.18752014862010072,0.12982164135237742,contig,language
331,-sp,4,0.0001872040342059168,3.741275734487646e-05,contig,language
332,-sp,4,0.0001872040342059168,4.3200930970596186e-05,contig,language
333,-sp,4,0.6238755558183947,0.5278947010771032,contig,language
334,-sp,4,0.015060985873497017,0.008109761624190701,contig,language
335,-sp,4,0.9160495402762113,0.8455841910241951,contig,language
336,-sp,4,0.9650202578850604,0.9650202578850604,contig,language
337,-sp,4,0.2150750236447659,0.16544232588058916,contig,language
338,-sp,5,0.48221258318847404,0.48221258318847404,contig,language
339,-sp,5,1.3088304253621465e-05,6.544152126810733e-06,contig,language
340,-mp,1,0.01703433350673515,0.008327896381070517,contig,language
341,-mp,1,0.9900480996683834,0.9240448930238245,contig,language
342,-mp,1,3.8333951715491856e-05,5.111193562065581e-06,contig,language
343,-mp,1,0.0003337641841395788,7.416981869768418e-05,contig,language
344,-mp,1,0.05876932268973101,0.036567578562499294,contig,language
345,-mp,1,4.225960741411216e-06,2.817307160940811e-07,contig,language
346,-mp,1,0.051797671005877996,0.029927543247840617,contig,language
347,-mp,1,0.9989442289606298,0.9613174970510742,contig,language
348,-mp,1,0.001650511793237649,0.00044013647819670645,contig,language
349,-mp,1,1.749981216447171e-05,1.555538859064152e-06,contig,language
350,-mp,1,0.04572273339081704,0.02540151855045391,contig,language
351,-mp,1,0.40793738229781445,0.29008880518955693,contig,language
352,-mp,1,0.2977804150948097,0.1985202767298731,contig,language
353,-mp,1,0.006847916762392233,0.0025869907769037323,contig,language
354,-mp,1,0.01096305672563407,0.004628846173045497,contig,language
355,-mp,1,0.03808200126469803,0.01946413397973455,contig,language
356,-mp,1,0.43522837287626603,0.3191674734425951,contig,language
357,-mp,1,0.8909598003493184,0.732566946953884,contig,language
358,-mp,1,0.00016772122446247976,2.9817106571107515e-05,contig,language
359,-mp,1,0.9900480996683834,0.9231839934796484,contig,language
360,-mp,1,0.9900480996683834,0.9097606562225441,contig,language
361,-mp,1,0.34301488571514493,0.2362991434926554,contig,language
362,-mp,1,0.0039207162910370056,0.0013069054303456685,contig,language
363,-mp,1,1.1318297917292092e-07,2.529794016126641e-09,contig,language
364,-mp,1,0.00019186477844521183,3.8372955689042367e-05,contig,language
365,-mp,1,2.7315105334534588e-05,3.0350117038371764e-06,contig,language
366,-mp,1,1.1318297917292092e-07,5.030354629907597e-09,contig,language
367,-mp,1,0.9989442289606298,0.9855654745403551,contig,language
368,-mp,1,0.001722029280314683,0.0004974751254242418,contig,language
369,-mp,1,0.00013204356771356023,2.054011053322048e-05,contig,language
370,-mp,1,0.8026311247122377,0.6421048997697902,contig,language
371,-mp,1,0.01435517748834265,0.006699082827893237,contig,language
372,-mp,1,0.006847916762392233,0.0025000906602492307,contig,language
373,-mp,1,0.001650511793237649,0.00042548905185140433,contig,language
374,-mp,1,0.04430147522293629,0.02362745345223269,contig,language
375,-mp,1,0.0019895259396272803,0.0006189636256618205,contig,language
376,-mp,1,0.011677690878602908,0.005190084834934626,contig,language
377,-mp,1,0.01024406977169247,0.004097627908676988,contig,language
378,-mp,1,0.054154185478074865,0.03249251128684492,contig,language
379,-mp,1,0.21730112686573638,0.14003850398014123,contig,language
380,-mp,1,0.6004010344141588,0.4669785823221235,contig,language
381,-mp,1,0.979259641126232,0.8478447705601293,contig,language
382,-mp,1,0.979259641126232,0.8486916889760678,contig,language
383,-mp,1,0.9989442289606298,0.9989442289606298,contig,language
384,-mp,1,0.6004010344141588,0.4601263267789849,contig,language
385,-mp,2,0.02409364781063056,0.008031215936876853,contig,language
386,-mp,2,0.038686287646777916,0.038686287646777916,contig,language
387,-mp,2,0.03366581369196353,0.022443875794642354,contig,language
388,-mp,3,0.9883733671703445,0.9883733671703445,contig,language
389,-mp,3,1.3530831388520451e-05,2.70616627770409e-06,contig,language
390,-mp,3,0.0006331594937944918,0.00025326379751779675,contig,language
391,-mp,3,0.011402348710328414,0.00912187896826273,contig,language
392,-mp,3,0.009389244416177212,0.005633546649706327,contig,language
393,-mp,4,0.002095239541146017,0.0008058613619792372,contig,language
394,-mp,4,0.02713379521767174,0.014610505117207859,contig,language
395,-mp,4,0.26447346917937964,0.22378524315178278,contig,language
396,-mp,4,4.313115301260316e-06,3.317781000969474e-07,contig,language
397,-mp,4,0.0009973689370387274,0.00030688274985806997,contig,language
398,-mp,4,0.26447346917937964,0.18823431321221168,contig,language
399,-mp,4,0.00025004136220268543,4.32088748143075e-05,contig,language
400,-mp,4,0.00025004136220268543,5.770185281600434e-05,contig,language
401,-mp,4,0.26447346917937964,0.2230268110299714,contig,language
402,-mp,4,0.011348652361866761,0.005237839551630813,contig,language
403,-mp,4,0.9434601456565361,0.9434601456565361,contig,language
404,-mp,4,0.8868027431510268,0.8185871475240248,contig,language
405,-mp,4,0.26447346917937964,0.16435187833732395,contig,language
406,-mp,5,0.15369674772830122,0.15369674772830122,contig,language
407,-mp,5,3.5746482302521256e-06,1.7873241151260628e-06,contig,language
